Date	Source	Source.gear	depth.ft	temp.f
10/30/2007	FISHERIES	Loggers	6	48.853125
10/31/2007	FISHERIES	Loggers	2.5	48.90791667
10/31/2007	FISHERIES	Loggers	6	48.575375
11/1/2007	FISHERIES	Loggers	2.5	46.48291667
11/1/2007	FISHERIES	Loggers	6	47.90475
11/2/2007	FISHERIES	Loggers	2.5	45.83208333
11/2/2007	FISHERIES	Loggers	6	47.504
11/3/2007	FISHERIES	Loggers	2.5	44.9
11/3/2007	FISHERIES	Loggers	6	46.98975
11/4/2007	FISHERIES	Loggers	2.5	45.3916
11/4/2007	FISHERIES	Loggers	6	46.733625
11/5/2007	FISHERIES	Loggers	2.5	44.29333333
11/5/2007	FISHERIES	Loggers	6	46.04275
11/6/2007	FISHERIES	Loggers	2.5	43.29
11/6/2007	FISHERIES	Loggers	6	44.8605
11/7/2007	FISHERIES	Loggers	2.5	40.67833333
11/7/2007	FISHERIES	Loggers	6	44.135625
11/8/2007	FISHERIES	Loggers	2.5	40.42041667
11/8/2007	FISHERIES	Loggers	6	43.41875
11/9/2007	FISHERIES	Loggers	2.5	40.85625
11/9/2007	FISHERIES	Loggers	6	42.95225
11/10/2007	FISHERIES	Loggers	2.5	39.50291667
11/10/2007	FISHERIES	Loggers	6	42.611375
11/11/2007	FISHERIES	Loggers	2.5	39.40041667
11/11/2007	FISHERIES	Loggers	6	42.102
11/12/2007	FISHERIES	Loggers	2.5	40.8325
11/12/2007	FISHERIES	Loggers	6	42.049125
11/13/2007	FISHERIES	Loggers	2.5	40.15
11/13/2007	FISHERIES	Loggers	6	41.748
11/14/2007	FISHERIES	Loggers	2.5	39.54916667
11/14/2007	FISHERIES	Loggers	6	41.3
11/15/2007	FISHERIES	Loggers	2.5	39.55125
11/15/2007	FISHERIES	Loggers	6	40.571875
11/16/2007	FISHERIES	Loggers	2.5	37.1475
11/16/2007	FISHERIES	Loggers	6	40.116125
11/17/2007	FISHERIES	Loggers	2.5	35.9475
11/17/2007	FISHERIES	Loggers	6	39.643125
11/18/2007	FISHERIES	Loggers	2.5	34.22416667
11/18/2007	FISHERIES	Loggers	6	39.086875
11/19/2007	FISHERIES	Loggers	2.5	37.58818182
11/19/2007	FISHERIES	Loggers	6	38.869625
11/20/2007	FISHERIES	Loggers	6	38.640625
11/21/2007	FISHERIES	Loggers	6	38.02925
11/22/2007	FISHERIES	Loggers	6	37.368375
11/23/2007	FISHERIES	Loggers	6	36.654875
11/24/2007	FISHERIES	Loggers	6	36.247625
11/25/2007	FISHERIES	Loggers	6	35.763375
11/26/2007	FISHERIES	Loggers	6	35.45275
11/27/2007	FISHERIES	Loggers	6	33.99975
11/28/2007	FISHERIES	Loggers	6	33.096125
11/29/2007	FISHERIES	Loggers	6	32.1425
11/30/2007	FISHERIES	Loggers	6	32.228875
12/1/2007	FISHERIES	Loggers	6	32.26025
12/2/2007	FISHERIES	Loggers	6	32.2915
12/3/2007	FISHERIES	Loggers	6	32.309875
12/4/2007	FISHERIES	Loggers	6	32.30375
12/5/2007	FISHERIES	Loggers	6	32.27275
12/6/2007	FISHERIES	Loggers	6	32.2665
12/7/2007	FISHERIES	Loggers	6	32.2665
12/8/2007	FISHERIES	Loggers	6	32.2665
12/9/2007	FISHERIES	Loggers	6	32.2665
12/10/2007	FISHERIES	Loggers	6	32.27275
12/11/2007	FISHERIES	Loggers	6	32.27275
12/12/2007	FISHERIES	Loggers	6	32.279
12/13/2007	FISHERIES	Loggers	6	32.2665
12/14/2007	FISHERIES	Loggers	6	32.2665
12/15/2007	FISHERIES	Loggers	6	32.2915
12/16/2007	FISHERIES	Loggers	6	32.26025
12/17/2007	FISHERIES	Loggers	6	32.2665
12/18/2007	FISHERIES	Loggers	6	32.279
12/19/2007	FISHERIES	Loggers	6	32.2665
12/20/2007	FISHERIES	Loggers	6	32.27275
12/21/2007	FISHERIES	Loggers	6	32.2665
12/22/2007	FISHERIES	Loggers	6	32.2915
12/23/2007	FISHERIES	Loggers	6	32.2915
12/24/2007	FISHERIES	Loggers	6	32.2915
12/25/2007	FISHERIES	Loggers	6	32.2915
12/26/2007	FISHERIES	Loggers	6	32.2915
12/27/2007	FISHERIES	Loggers	6	32.2915
12/28/2007	FISHERIES	Loggers	6	32.2915
12/29/2007	FISHERIES	Loggers	6	32.2915
12/30/2007	FISHERIES	Loggers	6	32.2915
12/31/2007	FISHERIES	Loggers	6	32.2915
1/1/2008	FISHERIES	Loggers	6	32.297625
1/2/2008	FISHERIES	Loggers	6	32.297625
1/3/2008	FISHERIES	Loggers	6	32.2915
1/4/2008	FISHERIES	Loggers	6	32.30375
5/14/2008	FISHERIES	Loggers	2.5	52.197625
5/15/2008	FISHERIES	Loggers	2.5	49.912125
5/16/2008	FISHERIES	Loggers	2.5	49.274125
5/17/2008	FISHERIES	Loggers	2.5	49.15991667
5/18/2008	FISHERIES	Loggers	2.5	48.99366667
5/19/2008	FISHERIES	Loggers	2.5	47.74495833
5/20/2008	FISHERIES	Loggers	2.5	49.522375
5/21/2008	FISHERIES	Loggers	2.5	49.87254167
5/22/2008	FISHERIES	Loggers	2.5	52.36854167
5/23/2008	FISHERIES	Loggers	2.5	55.65554167
5/24/2008	FISHERIES	Loggers	2.5	57.973125
5/25/2008	FISHERIES	Loggers	2.5	61.21725
5/26/2008	FISHERIES	Loggers	2.5	56.321375
5/27/2008	FISHERIES	Loggers	2.5	55.68454167
5/28/2008	FISHERIES	Loggers	2.5	57.71395833
5/29/2008	FISHERIES	Loggers	2.5	58.00166667
5/30/2008	FISHERIES	Loggers	2.5	57.65391667
5/31/2008	FISHERIES	Loggers	2.5	56.633
6/1/2008	FISHERIES	Loggers	2.5	57.7785
6/2/2008	FISHERIES	Loggers	2.5	54.93870833
6/3/2008	FISHERIES	Loggers	2.5	53.47316667
6/4/2008	FISHERIES	Loggers	2.5	54.13904167
6/5/2008	FISHERIES	Loggers	2.5	56.80695833
6/6/2008	FISHERIES	Loggers	2.5	56.733375
6/7/2008	FISHERIES	Loggers	2.5	58.700875
6/8/2008	FISHERIES	Loggers	2.5	57.93170833
6/9/2008	FISHERIES	Loggers	2.5	59.51741667
6/10/2008	FISHERIES	Loggers	2.5	58.51583333
6/11/2008	FISHERIES	Loggers	2.5	55.32354167
6/12/2008	FISHERIES	Loggers	2.5	59.29695833
6/13/2008	FISHERIES	Loggers	2.5	59.82479167
6/14/2008	FISHERIES	Loggers	2.5	59.60645833
6/15/2008	FISHERIES	Loggers	2.5	59.778125
6/16/2008	FISHERIES	Loggers	2.5	59.55970833
6/17/2008	FISHERIES	Loggers	2.5	60.051625
6/18/2008	FISHERIES	Loggers	2.5	61.5045
6/19/2008	FISHERIES	Loggers	2.5	63.4595
6/20/2008	FISHERIES	Loggers	2.5	63.13275
6/21/2008	FISHERIES	Loggers	2.5	61.904
6/22/2008	FISHERIES	Loggers	2.5	62.12195833
6/23/2008	FISHERIES	Loggers	2.5	65.972
6/24/2008	FISHERIES	Loggers	2.5	68.820375
6/25/2008	FISHERIES	Loggers	2.5	66.84045833
6/26/2008	FISHERIES	Loggers	2.5	66.97045833
6/27/2008	FISHERIES	Loggers	2.5	69.58058333
6/28/2008	FISHERIES	Loggers	2.5	67.86729167
6/29/2008	FISHERIES	Loggers	2.5	67.26258333
6/30/2008	FISHERIES	Loggers	2.5	67.08608333
7/1/2008	FISHERIES	Loggers	2.5	68.690625
7/2/2008	FISHERIES	Loggers	2.5	68.49791667
7/3/2008	FISHERIES	Loggers	2.5	67.75666667
7/4/2008	FISHERIES	Loggers	2.5	69.25745833
7/5/2008	FISHERIES	Loggers	2.5	72.40454167
7/6/2008	FISHERIES	Loggers	2.5	71.96570833
7/7/2008	FISHERIES	Loggers	2.5	70.58841667
7/8/2008	FISHERIES	Loggers	2.5	71.88066667
7/9/2008	FISHERIES	Loggers	2.5	71.47116667
7/10/2008	FISHERIES	Loggers	2.5	70.31558333
7/11/2008	FISHERIES	Loggers	2.5	70.33329167
7/12/2008	FISHERIES	Loggers	2.5	69.46966667
7/13/2008	FISHERIES	Loggers	2.5	68.84541667
7/14/2008	FISHERIES	Loggers	2.5	71.18529167
7/15/2008	FISHERIES	Loggers	2.5	72.70683333
7/16/2008	FISHERIES	Loggers	2.5	72.73941667
7/17/2008	FISHERIES	Loggers	2.5	72.44704167
7/18/2008	FISHERIES	Loggers	2.5	72.148875
7/19/2008	FISHERIES	Loggers	2.5	70.41195833
7/20/2008	FISHERIES	Loggers	2.5	70.59554167
7/21/2008	FISHERIES	Loggers	2.5	72.42395833
7/22/2008	FISHERIES	Loggers	2.5	73.43416667
7/23/2008	FISHERIES	Loggers	2.5	73.297375
7/24/2008	FISHERIES	Loggers	2.5	72.56883333
7/25/2008	FISHERIES	Loggers	2.5	72.84516667
7/26/2008	FISHERIES	Loggers	2.5	71.89483333
7/27/2008	FISHERIES	Loggers	2.5	72.35541667
7/28/2008	FISHERIES	Loggers	2.5	73.60525
7/29/2008	FISHERIES	Loggers	2.5	76.034625
7/30/2008	FISHERIES	Loggers	2.5	73.71133333
7/31/2008	FISHERIES	Loggers	2.5	74.60729167
8/1/2008	FISHERIES	Loggers	2.5	75.229875
8/2/2008	FISHERIES	Loggers	2.5	74.17620833
8/3/2008	FISHERIES	Loggers	2.5	71.25795833
8/4/2008	FISHERIES	Loggers	2.5	73.48191667
8/5/2008	FISHERIES	Loggers	2.5	74.08483333
8/6/2008	FISHERIES	Loggers	2.5	72.92558333
8/7/2008	FISHERIES	Loggers	2.5	73.7075
8/8/2008	FISHERIES	Loggers	2.5	73.02854167
8/9/2008	FISHERIES	Loggers	2.5	74.0245
8/10/2008	FISHERIES	Loggers	2.5	71.96483333
8/11/2008	FISHERIES	Loggers	2.5	72.00566667
8/12/2008	FISHERIES	Loggers	2.5	71.329875
8/13/2008	FISHERIES	Loggers	2.5	72.70158333
8/14/2008	FISHERIES	Loggers	2.5	73.3735
8/15/2008	FISHERIES	Loggers	2.5	72.99754167
8/16/2008	FISHERIES	Loggers	2.5	73.55229167
8/17/2008	FISHERIES	Loggers	2.5	73.38866667
8/18/2008	FISHERIES	Loggers	2.5	74.35491667
8/19/2008	FISHERIES	Loggers	2.5	72.91866667
8/20/2008	FISHERIES	Loggers	2.5	75.8405
8/21/2008	FISHERIES	Loggers	2.5	74.31295833
8/22/2008	FISHERIES	Loggers	2.5	72.55766667
8/23/2008	FISHERIES	Loggers	2.5	70.76595833
8/24/2008	FISHERIES	Loggers	2.5	70.97383333
8/25/2008	FISHERIES	Loggers	2.5	70.53520833
8/26/2008	FISHERIES	Loggers	2.5	70.01016667
8/27/2008	FISHERIES	Loggers	2.5	68.57945833
8/28/2008	FISHERIES	Loggers	2.5	69.29270833
8/29/2008	FISHERIES	Loggers	2.5	69.07083333
8/30/2008	FISHERIES	Loggers	2.5	70.46954167
8/31/2008	FISHERIES	Loggers	2.5	71.80483333
9/1/2008	FISHERIES	Loggers	2.5	72.39475
9/2/2008	FISHERIES	Loggers	2.5	71.54633333
9/3/2008	FISHERIES	Loggers	2.5	68.298875
9/4/2008	FISHERIES	Loggers	2.5	66.66645833
9/5/2008	FISHERIES	Loggers	2.5	64.081875
9/6/2008	FISHERIES	Loggers	2.5	66.28320833
9/7/2008	FISHERIES	Loggers	2.5	65.38758333
9/8/2008	FISHERIES	Loggers	2.5	64.72945833
9/9/2008	FISHERIES	Loggers	2.5	64.32770833
9/10/2008	FISHERIES	Loggers	2.5	61.826375
9/11/2008	FISHERIES	Loggers	2.5	61.31679167
9/12/2008	FISHERIES	Loggers	2.5	63.706
9/13/2008	FISHERIES	Loggers	2.5	64.32633333
9/14/2008	FISHERIES	Loggers	2.5	61.913625
9/15/2008	FISHERIES	Loggers	2.5	60.0885
9/16/2008	FISHERIES	Loggers	2.5	61.31266667
9/17/2008	FISHERIES	Loggers	2.5	62.79995833
9/18/2008	FISHERIES	Loggers	2.5	63.72775
9/19/2008	FISHERIES	Loggers	2.5	64.55991667
9/20/2008	FISHERIES	Loggers	2.5	63.8925
9/21/2008	FISHERIES	Loggers	2.5	62.74558333
9/22/2008	FISHERIES	Loggers	2.5	64.913125
9/23/2008	FISHERIES	Loggers	2.5	64.58508333
9/24/2008	FISHERIES	Loggers	2.5	62.873875
9/25/2008	FISHERIES	Loggers	2.5	61.87179167
9/26/2008	FISHERIES	Loggers	2.5	64.59016667
9/27/2008	FISHERIES	Loggers	2.5	65.118125
9/28/2008	FISHERIES	Loggers	2.5	60.456125
9/29/2008	FISHERIES	Loggers	2.5	60.26704167
9/30/2008	FISHERIES	Loggers	2.5	59.28920833
10/1/2008	FISHERIES	Loggers	2.5	57.86141667
10/2/2008	FISHERIES	Loggers	2.5	58.17433333
10/3/2008	FISHERIES	Loggers	2.5	57.0115
10/4/2008	FISHERIES	Loggers	2.5	55.797125
10/5/2008	FISHERIES	Loggers	2.5	53.55595833
10/6/2008	FISHERIES	Loggers	2.5	54.208375
10/7/2008	FISHERIES	Loggers	2.5	55.95429167
10/8/2008	FISHERIES	Loggers	2.5	55.69258333
10/9/2008	FISHERIES	Loggers	2.5	54.60575
10/10/2008	FISHERIES	Loggers	2.5	52.35270833
10/11/2008	FISHERIES	Loggers	2.5	52.124625
10/12/2008	FISHERIES	Loggers	2.5	55.75525
10/13/2008	FISHERIES	Loggers	2.5	55.98566667
10/14/2008	FISHERIES	Loggers	2.5	52.83691667
10/15/2008	FISHERIES	Loggers	2.5	52.33691667
10/16/2008	FISHERIES	Loggers	2.5	51.921
10/17/2008	FISHERIES	Loggers	2.5	50.60879167
10/18/2008	FISHERIES	Loggers	2.5	50.86745833
10/19/2008	FISHERIES	Loggers	2.5	51.12108333
10/20/2008	FISHERIES	Loggers	2.5	51.21016667
10/21/2008	FISHERIES	Loggers	2.5	47.60041667
10/22/2008	FISHERIES	Loggers	2.5	45.41120833
10/23/2008	FISHERIES	Loggers	2.5	45.73095833
10/24/2008	FISHERIES	Loggers	2.5	47.25308333
10/25/2008	FISHERIES	Loggers	2.5	47.82420833
10/26/2008	FISHERIES	Loggers	2.5	46.85679167
10/27/2008	FISHERIES	Loggers	2.5	45.78733333
10/28/2008	FISHERIES	Loggers	2.5	44.61691667
10/29/2008	FISHERIES	Loggers	2.5	44.15225
10/30/2008	FISHERIES	Loggers	2.5	45.28091667
10/31/2008	FISHERIES	Loggers	2.5	46.48916667
11/1/2008	FISHERIES	Loggers	2.5	45.55429167
11/2/2008	FISHERIES	Loggers	2.5	46.28525
11/3/2008	FISHERIES	Loggers	2.5	47.90354167
11/4/2008	FISHERIES	Loggers	2.5	49.814625
11/5/2008	FISHERIES	Loggers	2.5	51.28291667
11/6/2008	FISHERIES	Loggers	2.5	50.85479167
11/7/2008	FISHERIES	Loggers	2.5	47.55633333
11/8/2008	FISHERIES	Loggers	2.5	44.15429167
11/9/2008	FISHERIES	Loggers	2.5	41.286
11/10/2008	FISHERIES	Loggers	2.5	41.0815
11/11/2008	FISHERIES	Loggers	2.5	37.43233333
11/12/2008	FISHERIES	Loggers	2.5	36.66445833
11/13/2008	FISHERIES	Loggers	2.5	39.09991667
11/14/2008	FISHERIES	Loggers	2.5	40.05970833
11/15/2008	FISHERIES	Loggers	2.5	38.95154167
11/16/2008	FISHERIES	Loggers	2.5	37.51254167
11/17/2008	FISHERIES	Loggers	2.5	36.425375
11/18/2008	FISHERIES	Loggers	2.5	36.125625
11/19/2008	FISHERIES	Loggers	2.5	34.39216667
3/27/2009	FISHERIES	Loggers	6	35.17372727
3/28/2009	FISHERIES	Loggers	6	35.204375
3/29/2009	FISHERIES	Loggers	6	35.35220833
3/30/2009	FISHERIES	Loggers	6	35.518375
3/31/2009	FISHERIES	Loggers	6	35.64333333
4/1/2009	FISHERIES	Loggers	6	35.65920833
4/2/2009	FISHERIES	Loggers	6	35.607375
4/3/2009	FISHERIES	Loggers	6	35.66716667
4/4/2009	FISHERIES	Loggers	6	35.77583333
4/5/2009	FISHERIES	Loggers	6	35.94770833
4/6/2009	FISHERIES	Loggers	6	36.06841667
4/7/2009	FISHERIES	Loggers	6	36.20725
4/8/2009	FISHERIES	Loggers	6	36.48779167
4/9/2009	FISHERIES	Loggers	6	36.83620833
4/10/2009	FISHERIES	Loggers	6	37.14
4/11/2009	FISHERIES	Loggers	6	37.38858333
4/12/2009	FISHERIES	Loggers	6	37.569875
4/13/2009	FISHERIES	Loggers	6	37.90183333
4/14/2009	FISHERIES	Loggers	6	38.29916667
4/15/2009	FISHERIES	Loggers	6	38.67208333
4/16/2009	FISHERIES	Loggers	6	39.09120833
4/17/2009	FISHERIES	Loggers	6	39.69483333
4/18/2009	FISHERIES	Loggers	6	40.02104167
4/19/2009	FISHERIES	Loggers	6	40.32929167
4/20/2009	FISHERIES	Loggers	6	40.96258333
4/21/2009	FISHERIES	Loggers	6	39.913625
4/22/2009	FISHERIES	Loggers	6	38.19216667
4/23/2009	FISHERIES	Loggers	6	35.64795833
4/24/2009	FISHERIES	Loggers	6	35.19754167
4/25/2009	FISHERIES	Loggers	6	35.75575
4/26/2009	FISHERIES	Loggers	6	35.979875
4/27/2009	FISHERIES	Loggers	6	36.60725
4/28/2009	FISHERIES	Loggers	6	38.0305
4/29/2009	FISHERIES	Loggers	6	38.6785
4/30/2009	FISHERIES	Loggers	6	38.79679167
5/1/2009	FISHERIES	Loggers	6	39.215125
5/2/2009	FISHERIES	Loggers	6	40.11454167
5/3/2009	FISHERIES	Loggers	6	41.02929167
5/4/2009	FISHERIES	Loggers	6	41.961875
5/5/2009	FISHERIES	Loggers	6	43.11004167
5/6/2009	FISHERIES	Loggers	6	43.85054167
5/7/2009	FISHERIES	Loggers	6	45.687875
5/8/2009	FISHERIES	Loggers	6	46.35529167
5/9/2009	FISHERIES	Loggers	6	47.174625
5/10/2009	FISHERIES	Loggers	6	46.77275
5/11/2009	FISHERIES	Loggers	6	47.159625
5/12/2009	FISHERIES	Loggers	6	47.41329167
5/13/2009	FISHERIES	Loggers	2.5	56.104875
5/13/2009	FISHERIES	Loggers	6	48.452375
5/14/2009	FISHERIES	Loggers	2.5	52.54979167
5/14/2009	FISHERIES	Loggers	6	49.21195833
5/15/2009	FISHERIES	Loggers	2.5	54.78416667
5/15/2009	FISHERIES	Loggers	6	49.775875
5/16/2009	FISHERIES	Loggers	2.5	51.88495833
5/16/2009	FISHERIES	Loggers	6	49.462
5/17/2009	FISHERIES	Loggers	2.5	53.84779167
5/17/2009	FISHERIES	Loggers	6	49.8045
5/18/2009	FISHERIES	Loggers	2.5	56.558625
5/18/2009	FISHERIES	Loggers	6	50.569875
5/19/2009	FISHERIES	Loggers	2.5	55.35733333
5/19/2009	FISHERIES	Loggers	6	50.98195833
5/20/2009	FISHERIES	Loggers	2.5	55.94454167
5/20/2009	FISHERIES	Loggers	6	50.95245833
5/21/2009	FISHERIES	Loggers	2.5	55.97570833
5/21/2009	FISHERIES	Loggers	6	52.05808333
5/22/2009	FISHERIES	Loggers	2.5	56.31933333
5/22/2009	FISHERIES	Loggers	6	52.82116667
5/23/2009	FISHERIES	Loggers	2.5	57.93158333
5/23/2009	FISHERIES	Loggers	6	54.37266667
5/24/2009	FISHERIES	Loggers	2.5	58.22058333
5/24/2009	FISHERIES	Loggers	6	55.35595833
5/25/2009	FISHERIES	Loggers	2.5	57.720375
5/25/2009	FISHERIES	Loggers	6	55.764875
5/26/2009	FISHERIES	Loggers	2.5	58.02245833
5/26/2009	FISHERIES	Loggers	6	55.428625
5/27/2009	FISHERIES	Loggers	2.5	55.69783333
5/27/2009	FISHERIES	Loggers	6	54.90445833
5/28/2009	FISHERIES	Loggers	2.5	56.55308333
5/28/2009	FISHERIES	Loggers	6	55.47345833
5/29/2009	FISHERIES	Loggers	2.5	58.371125
5/29/2009	FISHERIES	Loggers	6	56.19045833
5/30/2009	FISHERIES	Loggers	2.5	59.40095833
5/30/2009	FISHERIES	Loggers	6	56.30454167
5/31/2009	FISHERIES	Loggers	2.5	58.49945833
5/31/2009	FISHERIES	Loggers	6	56.45045833
6/1/2009	FISHERIES	Loggers	2.5	60.32395833
6/1/2009	FISHERIES	Loggers	6	56.97308333
6/2/2009	FISHERIES	Loggers	2.5	60.07245833
6/2/2009	FISHERIES	Loggers	6	57.29
6/3/2009	FISHERIES	Loggers	2.5	60.81975
6/3/2009	FISHERIES	Loggers	6	57.88258333
6/4/2009	FISHERIES	Loggers	2.5	62.25870833
6/4/2009	FISHERIES	Loggers	6	58.5435
6/5/2009	FISHERIES	Loggers	2.5	61.80925
6/5/2009	FISHERIES	Loggers	6	59.46875
6/6/2009	FISHERIES	Loggers	2.5	57.94120833
6/6/2009	FISHERIES	Loggers	6	58.610125
6/7/2009	FISHERIES	Loggers	2.5	54.71820833
6/7/2009	FISHERIES	Loggers	6	57.958
6/8/2009	FISHERIES	Loggers	2.5	53.557875
6/8/2009	FISHERIES	Loggers	6	57.14758333
6/9/2009	FISHERIES	Loggers	2.5	56.793875
6/9/2009	FISHERIES	Loggers	6	56.98391667
6/10/2009	FISHERIES	Loggers	2.5	59.6605
6/10/2009	FISHERIES	Loggers	6	57.68833333
6/11/2009	FISHERIES	Loggers	2.5	59.78066667
6/11/2009	FISHERIES	Loggers	6	58.69408333
6/12/2009	FISHERIES	Loggers	2.5	60.14970833
6/12/2009	FISHERIES	Loggers	6	59.68725
6/13/2009	FISHERIES	Loggers	2.5	60.288875
6/13/2009	FISHERIES	Loggers	6	60.41241667
6/14/2009	FISHERIES	Loggers	2.5	65.038125
6/14/2009	FISHERIES	Loggers	6	60.79683333
6/15/2009	FISHERIES	Loggers	2.5	69.76695833
6/15/2009	FISHERIES	Loggers	6	62.31895833
6/16/2009	FISHERIES	Loggers	2.5	68.39783333
6/16/2009	FISHERIES	Loggers	6	62.46741667
6/17/2009	FISHERIES	Loggers	2.5	67.49329167
6/17/2009	FISHERIES	Loggers	6	62.71370833
6/18/2009	FISHERIES	Loggers	2.5	68.76195833
6/18/2009	FISHERIES	Loggers	6	63.25266667
6/19/2009	FISHERIES	Loggers	2.5	68.44979167
6/19/2009	FISHERIES	Loggers	6	63.92870833
6/20/2009	FISHERIES	Loggers	2.5	65.97983333
6/20/2009	FISHERIES	Loggers	6	65.392875
6/21/2009	FISHERIES	Loggers	2.5	67.70595833
6/21/2009	FISHERIES	Loggers	6	66.44695833
6/22/2009	FISHERIES	Loggers	2.5	71.08566667
6/22/2009	FISHERIES	Loggers	6	66.42733333
6/23/2009	FISHERIES	Loggers	2.5	73.78775
6/23/2009	FISHERIES	Loggers	6	67.54083333
6/24/2009	FISHERIES	Loggers	2.5	71.522375
6/24/2009	FISHERIES	Loggers	6	68.80870833
6/25/2009	FISHERIES	Loggers	2.5	68.41591667
6/25/2009	FISHERIES	Loggers	6	70.938125
6/26/2009	FISHERIES	Loggers	2.5	70.51495833
6/26/2009	FISHERIES	Loggers	6	70.9385
6/27/2009	FISHERIES	Loggers	2.5	72.51720833
6/27/2009	FISHERIES	Loggers	6	68.96958333
6/28/2009	FISHERIES	Loggers	2.5	69.69025
6/28/2009	FISHERIES	Loggers	6	67.46916667
6/29/2009	FISHERIES	Loggers	2.5	67.88916667
6/29/2009	FISHERIES	Loggers	6	66.85366667
6/30/2009	FISHERIES	Loggers	2.5	66.19183333
6/30/2009	FISHERIES	Loggers	6	66.07258333
7/1/2009	FISHERIES	Loggers	2.5	66.82608333
7/1/2009	FISHERIES	Loggers	6	65.65495833
7/2/2009	FISHERIES	Loggers	2.5	68.34929167
7/2/2009	FISHERIES	Loggers	6	66.3665
7/2/2009	FISHERIES	Loggers	20	64.802625
7/3/2009	FISHERIES	Loggers	2.5	69.68920833
7/3/2009	FISHERIES	Loggers	6	67.10333333
7/3/2009	FISHERIES	Loggers	20	65.13079167
7/4/2009	FISHERIES	Loggers	2.5	69.64808333
7/4/2009	FISHERIES	Loggers	6	68.05654167
7/4/2009	FISHERIES	Loggers	20	65.71383333
7/5/2009	FISHERIES	Loggers	2.5	68.91595833
7/5/2009	FISHERIES	Loggers	6	69.18695833
7/5/2009	FISHERIES	Loggers	20	66.552125
7/6/2009	FISHERIES	Loggers	2.5	69.34529167
7/6/2009	FISHERIES	Loggers	6	69.163875
7/6/2009	FISHERIES	Loggers	20	67.47991667
7/7/2009	FISHERIES	Loggers	2.5	71.23120833
7/7/2009	FISHERIES	Loggers	6	69.21545833
7/7/2009	FISHERIES	Loggers	20	68.63529167
7/8/2009	FISHERIES	Loggers	2.5	72.027625
7/8/2009	FISHERIES	Loggers	6	68.62604167
7/8/2009	FISHERIES	Loggers	20	69.0225
7/9/2009	FISHERIES	Loggers	2.5	71.0765
7/9/2009	FISHERIES	Loggers	6	68.22229167
7/9/2009	FISHERIES	Loggers	20	68.4155
7/10/2009	FISHERIES	Loggers	2.5	71.77295833
7/10/2009	FISHERIES	Loggers	6	68.94575
7/10/2009	FISHERIES	Loggers	20	69.12083333
7/11/2009	FISHERIES	Loggers	2.5	70.4865
7/11/2009	FISHERIES	Loggers	6	68.64025
7/11/2009	FISHERIES	Loggers	20	69.0295
7/12/2009	FISHERIES	Loggers	2.5	69.90454167
7/12/2009	FISHERIES	Loggers	6	68.94420833
7/12/2009	FISHERIES	Loggers	20	68.66154167
7/13/2009	FISHERIES	Loggers	2.5	69.88091667
7/13/2009	FISHERIES	Loggers	6	69.23875
7/13/2009	FISHERIES	Loggers	20	68.39354167
7/14/2009	FISHERIES	Loggers	2.5	68.12358333
7/14/2009	FISHERIES	Loggers	6	68.931375
7/14/2009	FISHERIES	Loggers	20	68.17058333
7/15/2009	FISHERIES	Loggers	2.5	67.52883333
7/15/2009	FISHERIES	Loggers	6	68.27395833
7/15/2009	FISHERIES	Loggers	20	67.92758333
7/16/2009	FISHERIES	Loggers	2.5	66.14741667
7/16/2009	FISHERIES	Loggers	6	67.15670833
7/16/2009	FISHERIES	Loggers	20	67.071125
7/17/2009	FISHERIES	Loggers	2.5	64.92904167
7/17/2009	FISHERIES	Loggers	6	65.9975
7/17/2009	FISHERIES	Loggers	20	65.868875
7/18/2009	FISHERIES	Loggers	2.5	64.69554167
7/18/2009	FISHERIES	Loggers	6	65.41091667
7/18/2009	FISHERIES	Loggers	20	64.89179167
7/19/2009	FISHERIES	Loggers	2.5	67.143
7/19/2009	FISHERIES	Loggers	6	65.73691667
7/19/2009	FISHERIES	Loggers	20	64.21558333
7/20/2009	FISHERIES	Loggers	2.5	69.0335
7/20/2009	FISHERIES	Loggers	6	65.968875
7/20/2009	FISHERIES	Loggers	20	64.330125
7/21/2009	FISHERIES	Loggers	2.5	69.247
7/21/2009	FISHERIES	Loggers	6	66.56645833
7/21/2009	FISHERIES	Loggers	20	64.94683333
7/22/2009	FISHERIES	Loggers	2.5	70.70470833
7/22/2009	FISHERIES	Loggers	6	67.058875
7/22/2009	FISHERIES	Loggers	20	65.03975
7/23/2009	FISHERIES	Loggers	2.5	71.90908333
7/23/2009	FISHERIES	Loggers	6	67.54575
7/23/2009	FISHERIES	Loggers	20	65.318
7/24/2009	FISHERIES	Loggers	2.5	71.241625
7/24/2009	FISHERIES	Loggers	6	68.21504167
7/24/2009	FISHERIES	Loggers	20	66.56304167
7/25/2009	FISHERIES	Loggers	2.5	68.55316667
7/25/2009	FISHERIES	Loggers	6	67.67995833
7/25/2009	FISHERIES	Loggers	20	67.419125
7/26/2009	FISHERIES	Loggers	2.5	68.55883333
7/26/2009	FISHERIES	Loggers	6	68.25108333
7/26/2009	FISHERIES	Loggers	20	67.13354167
7/27/2009	FISHERIES	Loggers	2.5	69.581375
7/27/2009	FISHERIES	Loggers	6	69.52833333
7/27/2009	FISHERIES	Loggers	20	67.56579167
7/28/2009	FISHERIES	Loggers	2.5	67.380625
7/28/2009	FISHERIES	Loggers	6	68.2365
7/28/2009	FISHERIES	Loggers	20	68.73329167
