"DateTime"	"Depth"	"temp"
2007-08-11	1.8288	24.433125
2007-08-12	0.762	23.8902777777778
2007-08-12	1.8288	24.0763888888889
2007-08-13	0.762	22.00185185
2007-08-13	1.8288	23.6170833333333
2007-08-14	0.762	22.5238425944444
2007-08-14	1.8288	23.4622222222222
2007-08-15	0.762	23.1449074055556
2007-08-15	1.8288	23.3905555555556
2007-08-16	0.762	22.9506944444444
2007-08-16	1.8288	23.1509722222222
2007-08-17	0.762	22.1777777777778
2007-08-17	1.8288	22.7460416666667
2007-08-18	0.762	18.7087962944444
2007-08-18	1.8288	22.0269444444444
2007-08-19	0.762	16.7219907388889
2007-08-19	1.8288	21.2052083333333
2007-08-20	0.762	16.6430555555556
2007-08-20	1.8288	20.3809027777778
2007-08-21	0.762	18.62685185
2007-08-21	1.8288	20.3930555555556
2007-08-22	0.762	20.7983796277778
2007-08-22	1.8288	20.6843055555556
2007-08-23	0.762	20.4909722222222
2007-08-23	1.8288	20.6815277777778
2007-08-24	0.762	19.9277777777778
2007-08-24	1.8288	20.6479861111111
2007-08-25	0.762	20.8807870388889
2007-08-25	1.8288	20.7127777777778
2007-08-26	0.762	21.0722222222222
2007-08-26	1.8288	20.6307638888889
2007-08-27	0.762	21.1252314833333
2007-08-27	1.8288	20.691875
2007-08-28	0.762	20.8564814833333
2007-08-28	1.8288	20.7008333333333
2007-08-29	0.762	20.5152777777778
2007-08-29	1.8288	20.5532638888889
2007-08-30	0.762	20.4324074055556
2007-08-30	1.8288	20.5890972222222
2007-08-31	0.762	21.2847222222222
2007-08-31	1.8288	20.6009722222222
2007-09-01	0.762	22.0527777777778
2007-09-01	1.8288	20.6813888888889
2007-09-02	0.762	21.70810185
2007-09-02	1.8288	21.0149305555556
2007-09-03	0.762	21.0069444444444
2007-09-03	1.8288	20.9495138888889
2007-09-04	0.762	22.7969907388889
2007-09-04	1.8288	21.1654861111111
2007-09-05	0.762	22.8009259277778
2007-09-05	1.8288	21.3145833333333
2007-09-06	0.762	23.6326388888889
2007-09-06	1.8288	21.6154166666667
2007-09-07	0.762	22.0224537055555
2007-09-07	1.8288	21.4218055555556
2007-09-08	0.762	19.9740740722222
2007-09-08	1.8288	20.8853472222222
2007-09-09	0.762	19.4909722222222
2007-09-09	1.8288	20.36125
2007-09-10	0.762	19.3969907388889
2007-09-10	1.8288	20.2138888888889
2007-09-11	0.762	17.7270833333333
2007-09-11	1.8288	19.3402083333333
2007-09-12	0.762	16.44814815
2007-09-12	1.8288	18.5079861111111
2007-09-13	0.762	16.0023148166667
2007-09-13	1.8288	17.9438194444444
2007-09-14	0.762	15.2321759277778
2007-09-14	1.8288	16.9888194444444
2007-09-15	0.762	14.5333333333333
2007-09-15	1.8288	16.419375
2007-09-16	0.762	15.0817129611111
2007-09-16	1.8288	16.1963194444444
2007-09-17	0.762	16.1678240722222
2007-09-17	1.8288	16.1120833333333
2007-09-18	0.762	17.2229166666667
2007-09-18	1.8288	16.2874305555556
2007-09-19	0.762	16.57060185
2007-09-19	1.8288	16.1747222222222
2007-09-20	0.762	14.0270833333333
2007-09-20	1.8288	15.8138194444444
2007-09-21	0.762	15.2560185166667
2007-09-21	1.8288	15.7561805555556
2007-09-22	0.762	15.6361111111111
2007-09-22	1.8288	15.7060416666667
2007-09-23	0.762	17.0321759277778
2007-09-23	1.8288	15.8009722222222
2007-09-24	0.762	18.4412037055556
2007-09-24	1.8288	16.2091666666667
2007-09-25	0.762	16.2217592611111
2007-09-25	1.8288	16.0188194444444
2007-09-26	0.762	14.9400462944444
2007-09-26	1.8288	15.7188888888889
2007-09-27	0.762	15.6449074055556
2007-09-27	1.8288	15.6345833333333
2007-09-28	0.762	15.3650462944444
2007-09-28	1.8288	15.6375
2007-09-29	0.762	15.1375
2007-09-29	1.8288	15.4091666666667
2007-09-30	0.762	15.9296296277778
2007-09-30	1.8288	15.4769444444444
2007-10-01	0.762	15.6914351833333
2007-10-01	1.8288	15.4323611111111
2007-10-02	0.762	15.6391203722222
2007-10-02	1.8288	15.3681944444444
2007-10-03	0.762	15.1585648166667
2007-10-03	1.8288	15.2427083333333
2007-10-04	0.762	15.5525462944444
2007-10-04	1.8288	15.2920138888889
2007-10-05	0.762	14.3555555555556
2007-10-05	1.8288	15.1081944444444
2007-10-06	0.762	14.9138888888889
2007-10-06	1.8288	15.2320833333333
2007-10-07	0.762	16.3057870388889
2007-10-07	1.8288	15.3792361111111
2007-10-08	0.762	15.5594907388889
2007-10-08	1.8288	15.3038888888889
2007-10-09	0.762	13.3178240722222
2007-10-09	1.8288	14.4892361111111
2007-10-10	0.762	11.4351851833333
2007-10-10	1.8288	13.5929861111111
2007-10-11	0.762	11.0736111111111
2007-10-11	1.8288	13.09125
2007-10-12	0.762	10.3006944444444
2007-10-12	1.8288	12.7638194444444
2007-10-13	0.762	11.1493055555556
2007-10-13	1.8288	12.7488888888889
2007-10-14	0.762	11.02939815
2007-10-14	1.8288	12.4950694444444
2007-10-15	0.762	9.45694444444445
2007-10-15	1.8288	11.9634027777778
2007-10-16	0.762	9.68518518333334
2007-10-16	1.8288	11.5690277777778
2007-10-17	0.762	10.3548611111111
2007-10-17	1.8288	11.6050694444444
2007-10-18	0.762	11.1256944444444
2007-10-18	1.8288	11.5527083333333
2007-10-19	0.762	11.2037037055556
2007-10-19	1.8288	11.5065972222222
2007-10-20	0.762	10.7363425944444
2007-10-20	1.8288	11.4195138888889
2007-10-21	0.762	10.6217592611111
2007-10-21	1.8288	11.2372222222222
2007-10-22	0.762	10.3289351833333
2007-10-22	1.8288	10.9635416666667
2007-10-23	0.762	9.9125
2007-10-23	1.8288	10.6916666666667
2007-10-24	0.762	9.38981481666666
2007-10-24	1.8288	10.4503472222222
2007-10-25	0.762	9.41458333333333
2007-10-25	1.8288	10.1815277777778
2007-10-26	0.762	9.32361111111111
2007-10-26	1.8288	9.999375
2007-10-27	0.762	8.92824073888889
2007-10-27	1.8288	9.69611111111111
2007-10-28	0.762	8.02685185
2007-10-28	1.8288	9.37631944444444
2007-10-29	0.762	8.71134259444444
2007-10-29	1.8288	9.30944444444444
2007-10-30	0.762	9.67939815
2007-10-30	1.8288	9.36284722222222
2007-10-31	0.762	9.39328703888889
2007-10-31	1.8288	9.20854166666667
2007-11-01	0.762	8.04606481666667
2007-11-01	1.8288	8.83597222222222
2007-11-02	0.762	7.68449073888889
2007-11-02	1.8288	8.61333333333333
2007-11-03	0.762	7.16666666666667
2007-11-03	1.8288	8.32763888888889
2007-11-04	0.762	7.43977777777778
2007-11-04	1.8288	8.18534722222222
2007-11-05	0.762	6.82962962777778
2007-11-05	1.8288	7.80152777777778
2007-11-06	0.762	6.27222222222222
2007-11-06	1.8288	7.14472222222222
2007-11-07	0.762	4.82129629444445
2007-11-07	1.8288	6.74201388888889
2007-11-08	0.762	4.67800926111111
2007-11-08	1.8288	6.34375
2007-11-09	0.762	4.92013888888889
2007-11-09	1.8288	6.08458333333333
2007-11-10	0.762	4.16828703888889
2007-11-10	1.8288	5.89520833333333
2007-11-11	0.762	4.11134259444444
2007-11-11	1.8288	5.61222222222222
2007-11-12	0.762	4.90694444444445
2007-11-12	1.8288	5.58284722222222
2007-11-13	0.762	4.52777777777778
2007-11-13	1.8288	5.41555555555555
2007-11-14	0.762	4.19398148333333
2007-11-14	1.8288	5.16666666666667
2007-11-15	0.762	4.19513888888889
2007-11-15	1.8288	4.76215277777778
2007-11-16	0.762	2.85972222222222
2007-11-16	1.8288	4.50895833333333
2007-11-17	0.762	2.19305555555555
2007-11-17	1.8288	4.24618055555555
2007-11-18	0.762	1.23564815
2007-11-18	1.8288	3.93715277777778
2007-11-19	0.762	3.10454545555556
2007-11-19	1.8288	3.81645833333333
2007-11-20	1.8288	3.68923611111111
2007-11-21	1.8288	3.34958333333333
2007-11-22	1.8288	2.98243055555556
2007-11-23	1.8288	2.58604166666666
2007-11-24	1.8288	2.35979166666667
2007-11-25	1.8288	2.09076388888889
2007-11-26	1.8288	1.91819444444445
2007-11-27	1.8288	1.11097222222222
2007-11-28	1.8288	0.608958333333334
2007-11-29	1.8288	0.0791666666666657
2007-11-30	1.8288	0.127152777777779
2007-12-01	1.8288	0.144583333333333
2007-12-02	1.8288	0.161944444444444
2007-12-03	1.8288	0.172152777777777
2007-12-04	1.8288	0.16875
2007-12-05	1.8288	0.151527777777779
2007-12-06	1.8288	0.148055555555556
2007-12-07	1.8288	0.148055555555556
2007-12-08	1.8288	0.148055555555556
2007-12-09	1.8288	0.148055555555556
2007-12-10	1.8288	0.151527777777779
2007-12-11	1.8288	0.151527777777779
2007-12-12	1.8288	0.155000000000002
2007-12-13	1.8288	0.148055555555556
2007-12-14	1.8288	0.148055555555556
2007-12-15	1.8288	0.161944444444444
2007-12-16	1.8288	0.144583333333333
2007-12-17	1.8288	0.148055555555556
2007-12-18	1.8288	0.155000000000002
2007-12-19	1.8288	0.148055555555556
2007-12-20	1.8288	0.151527777777779
2007-12-21	1.8288	0.148055555555556
2007-12-22	1.8288	0.161944444444444
2007-12-23	1.8288	0.161944444444444
2007-12-24	1.8288	0.161944444444444
2007-12-25	1.8288	0.161944444444444
2007-12-26	1.8288	0.161944444444444
2007-12-27	1.8288	0.161944444444444
2007-12-28	1.8288	0.161944444444444
2007-12-29	1.8288	0.161944444444444
2007-12-30	1.8288	0.161944444444444
2007-12-31	1.8288	0.161944444444444
2008-01-01	1.8288	0.16534722222222
2008-01-02	1.8288	0.16534722222222
2008-01-03	1.8288	0.161944444444444
2008-01-04	1.8288	0.16875
2008-05-14	0.762	11.2209027777778
2008-05-15	0.762	9.95118055555556
2008-05-16	0.762	9.59673611111111
2008-05-17	0.762	9.53328703888889
2008-05-18	0.762	9.44092592777778
2008-05-19	0.762	8.74719907222222
2008-05-20	0.762	9.73465277777778
2008-05-21	0.762	9.92918981666667
2008-05-22	0.762	11.3158564833333
2008-05-23	0.762	13.1419675944444
2008-05-24	0.762	14.4295138888889
2008-05-25	0.762	16.2318055555556
2008-05-26	0.762	13.511875
2008-05-27	0.762	13.1580787055556
2008-05-28	0.762	14.2855324055556
2008-05-29	0.762	14.4453703722222
2008-05-30	0.762	14.2521759277778
2008-05-31	0.762	13.685
2008-06-01	0.762	14.3213888888889
2008-06-02	0.762	12.74372685
2008-06-03	0.762	11.9295370388889
2008-06-04	0.762	12.2994675944444
2008-06-05	0.762	13.7816435166667
2008-06-06	0.762	13.7407638888889
2008-06-07	0.762	14.8338194444444
2008-06-08	0.762	14.4065046277778
2008-06-09	0.762	15.2874537055556
2008-06-10	0.762	14.7310185166667
2008-06-11	0.762	12.95752315
2008-06-12	0.762	15.16497685
2008-06-13	0.762	15.4582175944444
2008-06-14	0.762	15.3369212944444
2008-06-15	0.762	15.4322916666667
2008-06-16	0.762	15.3109490722222
2008-06-17	0.762	15.5842361111111
2008-06-18	0.762	16.3913888888889
2008-06-19	0.762	17.4775
2008-06-20	0.762	17.2959722222222
2008-06-21	0.762	16.6133333333333
2008-06-22	0.762	16.7344212944444
2008-06-23	0.762	18.8733333333333
2008-06-24	0.762	20.4557638888889
2008-06-25	0.762	19.3558101833333
2008-06-26	0.762	19.4280324055556
2008-06-27	0.762	20.87810185
2008-06-28	0.762	19.92627315
2008-06-29	0.762	19.5903240722222
2008-06-30	0.762	19.4922685166667
2008-07-01	0.762	20.3836805555556
2008-07-02	0.762	20.2766203722222
2008-07-03	0.762	19.8648148166667
2008-07-04	0.762	20.6985879611111
2008-07-05	0.762	22.4469675944444
2008-07-06	0.762	22.2031712944444
2008-07-07	0.762	21.4380092611111
2008-07-08	0.762	22.1559259277778
2008-07-09	0.762	21.9284259277778
2008-07-10	0.762	21.2864351833333
2008-07-11	0.762	21.29627315
2008-07-12	0.762	20.8164814833333
2008-07-13	0.762	20.4696759277778
2008-07-14	0.762	21.7696064833333
2008-07-15	0.762	22.6149074055556
2008-07-16	0.762	22.6330092611111
2008-07-17	0.762	22.4705787055556
2008-07-18	0.762	22.3049305555556
2008-07-19	0.762	21.33997685
2008-07-20	0.762	21.4419675944444
2008-07-21	0.762	22.4577546277778
2008-07-22	0.762	23.0189814833333
2008-07-23	0.762	22.9429861111111
2008-07-24	0.762	22.5382407388889
2008-07-25	0.762	22.6917592611111
2008-07-26	0.762	22.1637962944444
2008-07-27	0.762	22.4196759277778
2008-07-28	0.762	23.1140277777778
2008-07-29	0.762	24.4636805555556
2008-07-30	0.762	23.1729629611111
2008-07-31	0.762	23.6707175944444
2008-08-01	0.762	24.0165972222222
2008-08-02	0.762	23.43122685
2008-08-03	0.762	21.80997685
2008-08-04	0.762	23.0455092611111
2008-08-05	0.762	23.3804629611111
2008-08-06	0.762	22.7364351833333
2008-08-07	0.762	23.1708333333333
2008-08-08	0.762	22.7936342611111
2008-08-09	0.762	23.3469444444444
2008-08-10	0.762	22.2026851833333
2008-08-11	0.762	22.2253703722222
2008-08-12	0.762	21.8499305555556
2008-08-13	0.762	22.6119907388889
2008-08-14	0.762	22.9852777777778
2008-08-15	0.762	22.7764120388889
2008-08-16	0.762	23.0846064833333
2008-08-17	0.762	22.9937037055556
2008-08-18	0.762	23.5305092611111
2008-08-19	0.762	22.7325925944444
2008-08-20	0.762	24.3558333333333
2008-08-21	0.762	23.5071990722222
2008-08-22	0.762	22.5320370388889
2008-08-23	0.762	21.5366435166667
2008-08-24	0.762	21.6521296277778
2008-08-25	0.762	21.4084490722222
2008-08-26	0.762	21.1167592611111
2008-08-27	0.762	20.3219212944444
2008-08-28	0.762	20.7181712944444
2008-08-29	0.762	20.5949074055556
2008-08-30	0.762	21.3719675944444
2008-08-31	0.762	22.1137962944444
2008-09-01	0.762	22.4415277777778
2008-09-02	0.762	21.9701851833333
2008-09-03	0.762	20.1660416666667
2008-09-04	0.762	19.2591435166667
2008-09-05	0.762	17.8232638888889
2008-09-06	0.762	19.04622685
2008-09-07	0.762	18.5486574055556
2008-09-08	0.762	18.1830324055556
2008-09-09	0.762	17.9598379611111
2008-09-10	0.762	16.5702083333333
2008-09-11	0.762	16.2871064833333
2008-09-12	0.762	17.6144444444444
2008-09-13	0.762	17.9590740722222
2008-09-14	0.762	16.6186805555556
2008-09-15	0.762	15.6047222222222
2008-09-16	0.762	16.2848148166667
2008-09-17	0.762	17.1110879611111
2008-09-18	0.762	17.6265277777778
2008-09-19	0.762	18.0888425944444
2008-09-20	0.762	17.7180555555556
2008-09-21	0.762	17.0808796277778
2008-09-22	0.762	18.2850694444444
2008-09-23	0.762	18.1028240722222
2008-09-24	0.762	17.1521527777778
2008-09-25	0.762	16.5954398166667
2008-09-26	0.762	18.10564815
2008-09-27	0.762	18.3989583333333
2008-09-28	0.762	15.8089583333333
2008-09-29	0.762	15.7039120388889
2008-09-30	0.762	15.1606712944444
2008-10-01	0.762	14.3674537055556
2008-10-02	0.762	14.5412962944444
2008-10-03	0.762	13.8952777777778
2008-10-04	0.762	13.220625
2008-10-05	0.762	11.9755324055556
2008-10-06	0.762	12.3379861111111
2008-10-07	0.762	13.3079398166667
2008-10-08	0.762	13.1625462944444
2008-10-09	0.762	12.55875
2008-10-10	0.762	11.3070601833333
2008-10-11	0.762	11.1803472222222
2008-10-12	0.762	13.1973611111111
2008-10-13	0.762	13.3253703722222
2008-10-14	0.762	11.5760648166667
2008-10-15	0.762	11.2982870388889
2008-10-16	0.762	11.0672222222222
2008-10-17	0.762	10.3382175944444
2008-10-18	0.762	10.4819212944444
2008-10-19	0.762	10.6228240722222
2008-10-20	0.762	10.6723148166667
2008-10-21	0.762	8.66689815
2008-10-22	0.762	7.45067129444444
2008-10-23	0.762	7.62831018333333
2008-10-24	0.762	8.47393518333334
2008-10-25	0.762	8.79122685
2008-10-26	0.762	8.25377315
2008-10-27	0.762	7.65962962777778
2008-10-28	0.762	7.00939815
2008-10-29	0.762	6.75125
2008-10-30	0.762	7.37828703888889
2008-10-31	0.762	8.04953703888889
2008-11-01	0.762	7.53016203888889
2008-11-02	0.762	7.93625
2008-11-03	0.762	8.83530092777778
2008-11-04	0.762	9.89701388888889
2008-11-05	0.762	10.7127314833333
2008-11-06	0.762	10.4748842611111
2008-11-07	0.762	8.64240740555556
2008-11-08	0.762	6.75238426111111
2008-11-09	0.762	5.15888888888889
2008-11-10	0.762	5.04527777777778
2008-11-11	0.762	3.01796296111111
2008-11-12	0.762	2.59136573888889
2008-11-13	0.762	3.94439815
2008-11-14	0.762	4.47761573888889
2008-11-15	0.762	3.86196759444444
2008-11-16	0.762	3.06252315
2008-11-17	0.762	2.45854166666667
2008-11-18	0.762	2.29201388888889
2008-11-19	0.762	1.32898148333333
2009-03-27	1.8288	1.76318181666667
2009-03-28	1.8288	1.78020833333333
2009-03-29	1.8288	1.86233796111111
2009-03-30	1.8288	1.95465277777778
2009-03-31	1.8288	2.02407407222222
2009-04-01	1.8288	2.03289351666667
2009-04-02	1.8288	2.00409722222222
2009-04-03	1.8288	2.03731481666667
2009-04-04	1.8288	2.09768518333333
2009-04-05	1.8288	2.19317129444444
2009-04-06	1.8288	2.26023148333333
2009-04-07	1.8288	2.33736111111111
2009-04-08	1.8288	2.49321759444444
2009-04-09	1.8288	2.68678240555555
2009-04-10	1.8288	2.85555555555556
2009-04-11	1.8288	2.99365740555556
2009-04-12	1.8288	3.094375
2009-04-13	1.8288	3.27879629444445
2009-04-14	1.8288	3.49953703888889
2009-04-15	1.8288	3.70671296111111
2009-04-16	1.8288	3.93956018333333
2009-04-17	1.8288	4.27490740555556
2009-04-18	1.8288	4.45613426111111
2009-04-19	1.8288	4.62738426111111
2009-04-20	1.8288	4.97921296111111
2009-04-21	1.8288	4.39645833333334
2009-04-22	1.8288	3.44009259444444
2009-04-23	1.8288	2.02664351666667
2009-04-24	1.8288	1.77641203888889
2009-04-25	1.8288	2.08652777777778
2009-04-26	1.8288	2.21104166666667
2009-04-27	1.8288	2.55958333333333
2009-04-28	1.8288	3.35027777777778
2009-04-29	1.8288	3.71027777777778
2009-04-30	1.8288	3.77599537222222
2009-05-01	1.8288	4.00840277777778
2009-05-02	1.8288	4.50807870555556
2009-05-03	1.8288	5.01627315
2009-05-04	1.8288	5.534375
2009-05-05	1.8288	6.17224537222222
2009-05-06	1.8288	6.58363426111111
2009-05-07	1.8288	7.604375
2009-05-08	1.8288	7.97516203888889
2009-05-09	1.8288	8.43034722222222
2009-05-10	1.8288	8.20708333333334
2009-05-11	1.8288	8.42201388888889
2009-05-12	1.8288	8.56293981666667
2009-05-13	0.762	13.3915972222222
2009-05-13	1.8288	9.14020833333334
2009-05-14	0.762	11.4165509277778
2009-05-14	1.8288	9.56219907222222
2009-05-15	0.762	12.6578703722222
2009-05-15	1.8288	9.87548611111111
2009-05-16	0.762	11.0471990722222
2009-05-16	1.8288	9.70111111111111
2009-05-17	0.762	12.1376620388889
2009-05-17	1.8288	9.89138888888889
2009-05-18	0.762	13.6436805555556
2009-05-18	1.8288	10.3165972222222
2009-05-19	0.762	12.9762962944444
2009-05-19	1.8288	10.5455324055556
2009-05-20	0.762	13.30252315
2009-05-20	1.8288	10.5291435166667
2009-05-21	0.762	13.3198379611111
2009-05-21	1.8288	11.1433796277778
2009-05-22	0.762	13.5107407388889
2009-05-22	1.8288	11.5673148166667
2009-05-23	0.762	14.4064351833333
2009-05-23	1.8288	12.4292592611111
2009-05-24	0.762	14.5669907388889
2009-05-24	1.8288	12.9755324055556
2009-05-25	0.762	14.2890972222222
2009-05-25	1.8288	13.2027083333333
2009-05-26	0.762	14.4569212944444
2009-05-26	1.8288	13.0159027777778
2009-05-27	0.762	13.1654629611111
2009-05-27	1.8288	12.7246990722222
2009-05-28	0.762	13.64060185
2009-05-28	1.8288	13.0408101833333
2009-05-29	0.762	14.650625
2009-05-29	1.8288	13.4391435166667
2009-05-30	0.762	15.2227546277778
2009-05-30	1.8288	13.50252315
2009-05-31	0.762	14.7219212944444
2009-05-31	1.8288	13.5835879611111
2009-06-01	0.762	15.7355324055556
2009-06-01	1.8288	13.8739351833333
2009-06-02	0.762	15.5958101833333
2009-06-02	1.8288	14.05
2009-06-03	0.762	16.0109722222222
2009-06-03	1.8288	14.3792129611111
2009-06-04	0.762	16.8103935166667
2009-06-04	1.8288	14.7463888888889
2009-06-05	0.762	16.5606944444444
2009-06-05	1.8288	15.2604166666667
2009-06-06	0.762	14.4117824055556
2009-06-06	1.8288	14.7834027777778
2009-06-07	0.762	12.62122685
2009-06-07	1.8288	14.4211111111111
2009-06-08	0.762	11.9765972222222
2009-06-08	1.8288	13.9708796277778
2009-06-09	0.762	13.774375
2009-06-09	1.8288	13.8799537055556
2009-06-10	0.762	15.3669444444444
2009-06-10	1.8288	14.2712962944444
2009-06-11	0.762	15.4337037055556
2009-06-11	1.8288	14.8300462944444
2009-06-12	0.762	15.63872685
2009-06-12	1.8288	15.3818055555556
2009-06-13	0.762	15.7160416666667
2009-06-13	1.8288	15.7846759277778
2009-06-14	0.762	18.3545138888889
2009-06-14	1.8288	15.9982407388889
2009-06-15	0.762	20.9816435166667
2009-06-15	1.8288	16.8438657388889
2009-06-16	0.762	20.2210185166667
2009-06-16	1.8288	16.9263425944444
2009-06-17	0.762	19.7184953722222
2009-06-17	1.8288	17.0631712944444
2009-06-18	0.762	20.4233101833333
2009-06-18	1.8288	17.3625925944444
2009-06-19	0.762	20.2498842611111
2009-06-19	1.8288	17.7381712944444
2009-06-20	0.762	18.8776851833333
2009-06-20	1.8288	18.5515972222222
2009-06-21	0.762	19.8366435166667
2009-06-21	1.8288	19.1371990722222
2009-06-22	0.762	21.7142592611111
2009-06-22	1.8288	19.1262962944444
2009-06-23	0.762	23.2154166666667
2009-06-23	1.8288	19.7449074055556
2009-06-24	0.762	21.956875
2009-06-24	1.8288	20.4492824055556
2009-06-25	0.762	20.2310648166667
2009-06-25	1.8288	21.6322916666667
2009-06-26	0.762	21.3971990722222
2009-06-26	1.8288	21.6325
2009-06-27	0.762	22.5095601833333
2009-06-27	1.8288	20.5386574055556
2009-06-28	0.762	20.9390277777778
2009-06-28	1.8288	19.7050925944444
2009-06-29	0.762	19.9384259277778
2009-06-29	1.8288	19.36314815
2009-06-30	0.762	18.9954629611111
2009-06-30	1.8288	18.9292129611111
2009-07-01	0.762	19.3478240722222
2009-07-01	1.8288	18.6971990722222
2009-07-02	0.762	20.1940509277778
2009-07-02	1.8288	19.0925
2009-07-02	6.096	18.2236805555556
2009-07-03	0.762	20.9384490722222
2009-07-03	1.8288	19.50185185
2009-07-03	6.096	18.4059953722222
2009-07-04	0.762	20.91560185
2009-07-04	1.8288	20.0314120388889
2009-07-04	6.096	18.7299074055556
2009-07-05	0.762	20.5088657388889
2009-07-05	1.8288	20.6594212944444
2009-07-05	6.096	19.195625
2009-07-06	0.762	20.7473842611111
2009-07-06	1.8288	20.6465972222222
2009-07-06	6.096	19.7110648166667
2009-07-07	0.762	21.7951157388889
2009-07-07	1.8288	20.6752546277778
2009-07-07	6.096	20.3529398166667
2009-07-08	0.762	22.2375694444444
2009-07-08	1.8288	20.3478009277778
2009-07-08	6.096	20.5680555555555
2009-07-09	0.762	21.7091666666667
2009-07-09	1.8288	20.1234953722222
2009-07-09	6.096	20.2308333333333
2009-07-10	0.762	22.0960879611111
2009-07-10	1.8288	20.5254166666667
2009-07-10	6.096	20.6226851833333
2009-07-11	0.762	21.3813888888889
2009-07-11	1.8288	20.3556944444444
2009-07-11	6.096	20.5719444444444
2009-07-12	0.762	21.0580787055556
2009-07-12	1.8288	20.5245601833333
2009-07-12	6.096	20.36752315
2009-07-13	0.762	21.0449537055556
2009-07-13	1.8288	20.6881944444444
2009-07-13	6.096	20.2186342611111
2009-07-14	0.762	20.0686574055556
2009-07-14	1.8288	20.5174305555556
2009-07-14	6.096	20.0947685166667
2009-07-15	0.762	19.7382407388889
2009-07-15	1.8288	20.1521990722222
2009-07-15	6.096	19.9597685166667
2009-07-16	0.762	18.9707870388889
2009-07-16	1.8288	19.5315046277778
2009-07-16	6.096	19.4839583333333
2009-07-17	0.762	18.2939120388889
2009-07-17	1.8288	18.8875
2009-07-17	6.096	18.8160416666667
2009-07-18	0.762	18.1641898166667
2009-07-18	1.8288	18.5616203722222
2009-07-18	6.096	18.2732175944444
2009-07-19	0.762	19.5238888888889
2009-07-19	1.8288	18.7427314833333
2009-07-19	6.096	17.8975462944444
2009-07-20	0.762	20.5741666666667
2009-07-20	1.8288	18.8715972222222
2009-07-20	6.096	17.9611805555556
2009-07-21	0.762	20.6927777777778
2009-07-21	1.8288	19.2035879611111
2009-07-21	6.096	18.3037962944444
2009-07-22	0.762	21.5026157388889
2009-07-22	1.8288	19.4771527777778
2009-07-22	6.096	18.3554166666667
2009-07-23	0.762	22.1717129611111
2009-07-23	1.8288	19.7476388888889
2009-07-23	6.096	18.51
2009-07-24	0.762	21.8009027777778
2009-07-24	1.8288	20.1194675944444
2009-07-24	6.096	19.2016898166667
2009-07-25	0.762	20.3073148166667
2009-07-25	1.8288	19.8221990722222
2009-07-25	6.096	19.6772916666667
2009-07-26	0.762	20.3104629611111
2009-07-26	1.8288	20.1394907388889
2009-07-26	6.096	19.5186342611111
2009-07-27	0.762	20.8785416666667
2009-07-27	1.8288	20.8490740722222
2009-07-27	6.096	19.75877315
2009-07-28	0.762	19.6559027777778
2009-07-28	1.8288	20.1313888888889
2009-07-28	6.096	20.4073842611111
2009-07-29	0.762	19.6481712944444
2009-07-29	1.8288	19.9767592611111
2009-07-29	6.096	20.3823842611111
2009-07-30	0.762	19.43377315
2009-07-30	1.8288	19.8121759277778
2009-07-30	6.096	20.3348842611111
2009-07-31	0.762	19.7938425944444
2009-07-31	1.8288	19.9063888888889
2009-07-31	6.096	20.1659722222222
2009-08-01	0.762	19.8313194444444
2009-08-01	1.8288	19.6655787055556
2009-08-01	6.096	20.0242361111111
2009-08-02	0.762	18.8836111111111
2009-08-02	1.8288	19.3571759277778
2009-08-02	6.096	19.723125
2009-08-03	0.762	19.8808796277778
2009-08-03	1.8288	19.4454166666667
2009-08-03	6.096	19.7507175944444
2009-08-04	0.762	19.84310185
2009-08-04	1.8288	19.4413425944444
2009-08-04	6.096	19.9629166666667
2009-08-05	0.762	19.4773611111111
2009-08-05	1.8288	19.5455787055556
2009-08-05	6.096	19.8755787055556
2009-08-06	0.762	20.3480092611111
2009-08-06	1.8288	19.6336574055556
2009-08-06	6.096	19.7060648166667
2009-08-07	0.762	19.8657870388889
2009-08-07	1.8288	19.5681944444444
2009-08-07	6.096	19.6573842611111
2009-08-08	0.762	19.8785879611111
2009-08-08	1.8288	19.49502315
2009-08-08	6.096	19.6169907388889
2009-08-09	0.762	20.9892592611111
2009-08-09	1.8288	19.8905787055556
2009-08-09	6.096	19.7963888888889
2009-08-10	0.762	20.2070601833333
2009-08-10	1.8288	20.6834953722222
2009-08-10	6.096	19.8716435166667
2009-08-11	0.762	21.2272222222222
2009-08-11	1.8288	21.2904166666667
2009-08-11	6.096	19.7975
2009-08-12	0.762	23.5071296277778
2009-08-12	1.8288	21.8803703722222
2009-08-12	6.096	19.8489583333333
2009-08-13	0.762	23.8550462944444
2009-08-13	1.8288	22.211875
2009-08-13	6.096	19.9015277777778
2009-08-14	0.762	25.4209490722222
2009-08-14	1.8288	22.8704166666667
2009-08-14	6.096	19.7050925944444
2009-08-15	0.762	24.8446527777778
2009-08-15	1.8288	22.9520370388889
2009-08-15	6.096	19.9809259277778
2009-08-16	0.762	23.4019212944444
2009-08-16	1.8288	22.69372685
2009-08-16	6.096	20.27622685
2009-08-17	0.762	21.9621527777778
2009-08-17	1.8288	22.4780787055556
2009-08-17	6.096	20.2853240722222
2009-08-18	0.762	21.4683796277778
2009-08-18	1.8288	21.8880092611111
2009-08-18	6.096	20.1979398166667
2009-08-19	0.762	20.5088657388889
2009-08-19	1.8288	21.4999537055556
